"ref_area.label","indicator.label","source.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2011",36.421,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2011",59.861,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Total","2010",44.398,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2010",37.989,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2010",60.528,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Total","2009",45.061,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2009",39.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2009",60.496,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Total","2008",44.133,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2008",38.779,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2008",59.057,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Total","2007",46.032,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2007",40.722,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2007",61.285,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Total","2006",47.746,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2006",42.224,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2006",63.673,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Total","2005",49.046,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2005",43.235,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2005",66.063,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Total","2004",51.018,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2004",45.062,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2004",68.232,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Total","2003",52.128,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2003",44.537,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2003",71.786,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Total","2002",52.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2002",44.295,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2002",72.954,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Total","2001",53.398,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2001",45.516,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2001",73.939,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Total","2000",51.984,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Male","2000",44.736,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","Informal employment rate by sex (%)","LFS - Household Labour Force Survey","Sex: Female","2000",71.7,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","Informal employment rate by sex (%)","PC - Population Census","Sex: Total","2022",20.23,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","Informal employment rate by sex (%)","PC - Population Census","Sex: Male","2022",20.857,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","Informal employment rate by sex (%)","PC - Population Census","Sex: Female","2022",19.254,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2020",93.319,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2020",90.872,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2020",95.861,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2014",90.843,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2014",88.717,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2014",93.025,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","LFS - National Labour Force Survey","Sex: Total","2021",95.197,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","LFS - National Labour Force Survey","Sex: Male","2021",93.127,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","LFS - National Labour Force Survey","Sex: Female","2021",97.393,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","LFS - National Labour Force Survey","Sex: Total","2017",93.278,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","LFS - National Labour Force Survey","Sex: Male","2017",91.518,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","LFS - National Labour Force Survey","Sex: Female","2017",95.088,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","LFS - National Labour Force Survey","Sex: Total","2012",91.696,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","LFS - National Labour Force Survey","Sex: Male","2012",89.554,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","LFS - National Labour Force Survey","Sex: Female","2012",94.059,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Total","2019",92.398,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Male","2019",90.525,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Female","2019",94.28,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Total","2014",95.423,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Male","2014",94.19,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Female","2014",96.616,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Total","2011",96.604,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Male","2011",95.91,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Female","2011",97.28,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Total","2010",96.405,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Male","2010",95.016,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Informal employment rate by sex (%)","HIES - National Household Survey","Sex: Female","2010",97.822,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2022",22.134,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2022",23.27,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2022",20.766,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2021",21.492,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2021",22.438,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2021",20.366,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2020",21.88,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2020",23.179,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2020",20.312,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2019",24.468,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2019",25.163,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2019",23.625,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2018",23.954,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2018",25.088,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2018",22.57,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2017",24.107,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2017",25.186,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2017",22.784,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2016",24.541,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2016",25.164,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2016",23.775,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2015",23.883,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2015",24.277,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2015",23.397,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2014",23.64,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2014",23.767,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2014",23.481,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2013",35.353,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2013",36.621,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2013",33.759,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2012",36.199,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2012",37.055,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2012",35.163,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2011",38.347,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2011",38.977,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2011",37.564,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2010",40.897,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2010",41.06,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2010",40.695,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2009",42.364,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2009",42.839,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2009",41.775,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2008",42.773,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2008",43.108,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2008",42.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2007",44.043,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2007",44.588,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2007",43.346,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Total","2006",44.357,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Male","2006",44.802,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","Informal employment rate by sex (%)","LFS - Continous Household Survey","Sex: Female","2006",43.778,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela (Bolivarian Republic of)","Informal employment rate by sex (%)","LFS - Household Sample Survey","Sex: Total","2017",58.335,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela (Bolivarian Republic of)","Informal employment rate by sex (%)","LFS - Household Sample Survey","Sex: Male","2017",61.185,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela (Bolivarian Republic of)","Informal employment rate by sex (%)","LFS - Household Sample Survey","Sex: Female","2017",54.124,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2022",68.62,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2022",70.861,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2022",66.197,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2021",70.391,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2021",72.731,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2021",67.841,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2020",69.238,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2020",71.933,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2020",66.209,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2019",69.68,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2019",71.921,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2019",67.22,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2018",71.433,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2018",73.469,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2018",69.209,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2017",73.325,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2017",75.143,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2017",71.372,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2016",74.097,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2016",75.317,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2016",72.801,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2015",75.504,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2015",76.694,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2015",74.24,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2014",76.854,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2014",77.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2014",76.322,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2013",79.529,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2013",79.945,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2013",79.089,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2009",81.56,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2009",81.466,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2009",81.659,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2007",81.938,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2007",81.519,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2007",82.369,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","Informal employment rate by sex (%)","HIES - Household Income and Expenditure Survey","Sex: Total","2019",72.401,,,"Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","Informal employment rate by sex (%)","HIES - Household Income and Expenditure Survey","Sex: Male","2019",71.222,,,"Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","Informal employment rate by sex (%)","HIES - Household Income and Expenditure Survey","Sex: Female","2019",73.839,,,"Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","Informal employment rate by sex (%)","HIES - Household Income and Expenditure Survey","Sex: Total","2019",35.992,,,"Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","Informal employment rate by sex (%)","HIES - Household Income and Expenditure Survey","Sex: Male","2019",45.105,,,"Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","Informal employment rate by sex (%)","HIES - Household Income and Expenditure Survey","Sex: Female","2019",23.251,,,"Repository: ILO-STATISTICS - Micro data processing"
"Samoa","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2022",51.575,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2022",57.224,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2022",41.256,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2017",51.204,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2017",53.303,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2017",47.401,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2012",50.748,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2012",51.759,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2012",49.019,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2014",77.407,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2014",77.05,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2014",82.169,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2023",41.46,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Male","2023",40.699,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Female","2023",42.374,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","Informal employment rate by sex (%)","LFS - Quarterly Labour Force Survey","Sex: Total","2022",42.205,,,"Repository: ILO-STATISTICS - Micro data processing"
